timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1754930468542,2,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-6,text,true,,3785,848,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=FISH,2,0,0
1754930475367,6,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-6,text,true,,3976,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=FI-FW-02,6,0,0
1754930475374,2,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-6,text,true,,3632,874,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-20,2,0,0
1754930469369,11,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-5,,true,,15926,3399,6,6,null,0,6768,1
1754930469370,2,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-5,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,2,0,1
1754930469372,2,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-5,text,true,,3499,848,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=CATS,2,0,0
1754930476140,4,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-5,text,true,,3963,881,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=FL-DSH-01,4,0,0
1754930476145,3,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-5,text,true,,3633,874,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-14,2,0,0
1754930470969,30,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-4,,true,,15962,3402,6,6,null,0,6848,1
1754930470970,7,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-4,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,7,0,1
1754930470977,7,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-4,text,true,,3505,852,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,7,0,0
1754930477828,9,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-4,text,true,,3992,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=RP-SN-01,9,0,0
1754930477838,7,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-4,text,true,,3634,874,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-11,7,0,0
1754930472207,9,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-3,,true,,15659,3399,6,6,null,0,6796,1
1754930472208,2,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-3,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,2,0,1
1754930472211,1,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-3,text,true,,3503,849,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,1,0,0
1754930479003,4,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-3,text,true,,3674,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=AV-CB-01,4,0,0
1754930479008,2,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-3,text,true,,3651,874,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-18,2,0,0
1754930473665,11,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-2,,true,,15628,3402,6,6,null,0,6767,1
1754930473666,2,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-2,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,2,0,1
1754930473669,2,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-2,text,true,,3505,852,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,2,0,0
1754930480435,4,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-2,text,true,,3666,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=RP-LI-02,4,0,0
1754930480439,3,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-2,text,true,,3626,874,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-13,3,0,0
1754930474682,11,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-1,,true,,15659,3399,6,6,null,0,6805,1
1754930474683,3,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-1,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,2,0,1
1754930474686,2,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-1,text,true,,3503,849,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,2,0,0
1754930481491,4,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-1,text,true,,3674,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=AV-CB-01,4,0,0
1754930481496,2,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-1,text,true,,3651,874,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-18,2,0,0
1754930475376,44,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-6,,true,,16210,3397,6,6,null,0,6808,1
1754930475377,10,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-6,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,10,0,1
1754930475387,9,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-6,text,true,,3785,848,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=FISH,9,0,0
1754930482203,15,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-6,text,true,,3963,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=FI-SW-01,15,0,0
1754930482218,10,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-6,text,true,,3631,873,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-2,10,0,0
1754930476148,12,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-5,,true,,15628,3402,6,6,null,0,6818,1
1754930476148,3,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-5,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,3,0,1
1754930476151,2,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-5,text,true,,3505,852,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,2,0,0
1754930482971,4,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-5,text,true,,3666,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=RP-LI-02,4,0,0
1754930482975,3,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-5,text,true,,3626,874,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-13,3,0,0
1754930477846,9,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-4,,true,,15659,3399,6,6,null,0,6837,1
1754930477847,2,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-4,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,2,0,1
1754930477850,1,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-4,text,true,,3503,849,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,1,0,0
1754930484686,4,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-4,text,true,,3674,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=AV-CB-01,4,0,0
1754930484691,2,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-4,text,true,,3651,874,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-18,2,0,0
1754930479011,10,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-3,,true,,15659,3399,6,6,null,0,6790,1
1754930479012,2,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-3,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,2,0,1
1754930479015,2,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-3,text,true,,3503,849,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,2,0,0
1754930485804,4,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-3,text,true,,3674,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=AV-CB-01,4,0,0
1754930485809,2,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-3,text,true,,3651,874,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-18,2,0,0
1754930480442,46,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-2,,true,,15612,3399,6,6,null,0,6806,1
1754930480443,12,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-2,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,12,0,1
1754930480456,10,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-2,text,true,,3503,849,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,10,0,0
1754930487270,15,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-2,text,true,,3657,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=AV-SB-02,15,0,0
1754930487285,9,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-2,text,true,,3621,874,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-19,9,0,0
1754930481499,12,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-1,,true,,15628,3402,6,6,null,0,6768,1
1754930481500,3,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-1,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,3,0,1
1754930481504,2,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-1,text,true,,3505,852,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,2,0,0
1754930488271,5,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-1,text,true,,3666,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=RP-LI-02,5,0,0
1754930488277,2,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-1,text,true,,3626,874,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-13,2,0,0
1754930482228,11,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-6,,true,,16240,3398,6,6,null,0,6849,1
1754930482229,2,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-6,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,2,0,1
1754930482232,2,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-6,text,true,,4089,848,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,2,0,0
1754930489081,4,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-6,text,true,,3680,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=K9-RT-01,3,0,0
1754930489085,3,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-6,text,true,,3640,874,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-28,3,0,0
1754930482979,9,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-5,,true,,15962,3402,6,6,null,0,6785,1
1754930482980,2,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-5,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,2,0,1
1754930482983,2,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-5,text,true,,3505,852,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,2,0,0
1754930489767,3,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-5,text,true,,3992,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=RP-SN-01,3,0,0
1754930489771,2,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-5,text,true,,3634,874,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-11,2,0,0
1754930484693,33,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-4,,true,,16532,3398,6,6,null,0,6826,1
1754930484694,8,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-4,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,8,0,1
1754930484703,7,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-4,text,true,,4089,848,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,7,0,0
1754930491534,10,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-4,text,true,,3983,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=K9-CW-01,10,0,0
1754930491544,8,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-4,text,true,,3629,874,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-27,8,0,0
1754930485812,12,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-3,,true,,15927,3399,6,6,null,0,6769,1
1754930485813,3,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-3,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,3,0,1
1754930485816,3,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-3,text,true,,3499,848,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=CATS,3,0,0
1754930492586,4,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-3,text,true,,3963,881,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=FL-DSH-01,4,0,0
1754930492591,2,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-3,text,true,,3634,874,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-15,2,0,0
1754930487295,17,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-2,,true,,15612,3399,6,6,null,0,6769,0
1754930487296,2,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-2,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,2,0,0
1754930487298,2,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-2,text,true,,3503,849,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,2,0,0
1754930494066,7,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-2,text,true,,3657,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=AV-SB-02,7,0,0
1754930494075,6,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-2,text,true,,3621,874,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-19,6,0,0
1754930488279,12,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-1,,true,,15953,3399,6,6,null,0,6796,1
1754930488280,3,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-1,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,3,0,1
1754930488283,3,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-1,text,true,,3499,848,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=CATS,3,0,0
1754930495080,4,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-1,text,true,,3977,881,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=FL-DLH-02,4,0,0
1754930495084,2,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-1,text,true,,3646,874,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-17,2,0,0
1754930489088,39,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-6,,true,,15963,3402,6,6,null,0,6755,1
1754930489089,10,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-6,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,10,0,1
1754930489099,10,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-6,text,true,,3505,852,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,10,0,0
1754930495862,10,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-6,text,true,,3992,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=RP-SN-01,10,0,0
1754930495873,9,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-6,text,true,,3635,874,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-12,9,0,0
1754930489774,12,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-5,,true,,16226,3398,6,6,null,0,6775,1
1754930489774,3,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-5,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,3,0,1
1754930489777,2,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-5,text,true,,3785,848,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=FISH,2,0,0
1754930496553,5,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-5,text,true,,3976,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=FI-FW-02,4,0,0
1754930496558,2,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-5,text,true,,3634,874,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-21,2,0,0
1754930491552,12,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-4,,true,,15628,3402,6,6,null,0,6765,1
1754930491553,3,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-4,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,3,0,1
1754930491556,2,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-4,text,true,,3505,852,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,2,0,0
1754930498321,5,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-4,text,true,,3666,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=RP-LI-02,5,0,0
1754930498327,2,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-4,text,true,,3626,874,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-13,2,0,0
1754930492594,12,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-3,,true,,15628,3402,6,6,null,0,6794,1
1754930492594,3,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-3,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,3,0,1
1754930492598,2,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-3,text,true,,3505,852,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,2,0,0
1754930499392,5,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-3,text,true,,3666,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=RP-LI-02,5,0,0
1754930499398,2,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-3,text,true,,3626,874,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-13,2,0,0
1754930494082,49,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-2,,true,,16210,3397,6,6,null,0,6822,1
1754930494083,16,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-2,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,16,0,1
1754930494100,9,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-2,text,true,,3785,848,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=FISH,9,0,0
1754930500928,15,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-2,text,true,,3963,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=FI-SW-01,15,0,0
1754930500943,9,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-2,text,true,,3631,873,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-1,9,0,0
1754930495087,13,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-1,,true,,15628,3402,6,6,null,0,6837,1
1754930495087,3,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-1,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,3,0,1
1754930495091,2,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-1,text,true,,3505,852,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,2,0,0
1754930501927,5,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-1,text,true,,3666,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=RP-LI-02,5,0,0
1754930501933,3,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-1,text,true,,3626,874,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-13,3,0,0
1754930495882,9,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-6,,true,,15953,3399,6,6,null,0,6826,1
1754930495883,2,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-6,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,2,0,1
1754930495886,1,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-6,text,true,,3499,848,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=CATS,1,0,0
1754930502710,4,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-6,text,true,,3977,881,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=FL-DLH-02,4,0,0
1754930502714,2,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-6,text,true,,3646,874,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-17,2,0,0
1754930496561,12,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-5,,true,,15953,3399,6,6,null,0,6761,0
1754930496562,2,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-5,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,2,0,0
1754930496564,3,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-5,text,true,,3499,848,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=CATS,3,0,0
1754930503326,4,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-5,text,true,,3977,881,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=FL-DLH-02,4,0,0
1754930503330,3,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-5,text,true,,3646,874,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-17,3,0,0
1754930498329,40,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-4,,true,,15918,3397,6,6,null,0,6811,2
1754930498330,12,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-4,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,12,0,2
1754930498342,10,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-4,text,true,,3785,848,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=FISH,10,0,0
1754930505161,10,2-3-click on productId,200,,Scneario-2 View Details - Ultimate Thread Group 2-4,text,true,,3663,880,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewProduct=&productId=FI-SW-02,10,0,0
1754930505171,8,2-4-click on itemId,200,,Scneario-2 View Details - Ultimate Thread Group 2-4,text,true,,3639,873,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewItem=&itemId=EST-3,8,0,0
1754930499401,12,Scenario-2 View Details,200,"Number of samples in transaction : 4, number of failing samples : 0",Scneario-2 View Details - Ultimate Thread Group 2-3,,true,,15612,3399,6,6,null,0,6839,1
1754930499401,3,2-1-Open URL,200,,Scneario-2 View Details - Ultimate Thread Group 2-3,text,true,,4831,796,6,6,http://localhost:8090/jpetstore/actions/Catalog.action,3,0,1
1754930499404,2,2-2- click on categoryId,200,,Scneario-2 View Details - Ultimate Thread Group 2-3,text,true,,3503,849,6,6,http://localhost:8090/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,2,0,0
